primary_title,Country,Budget,Opening Weekend USA,Gross USA,Cumulative Worldwide Gross,start_year,runtime_minutes,genres,averagerating,numvotes,director,Profit,Adventure,Drama,Musical,Romance,War,Action,Animation,Fantasy,Thriller,Music,Mystery,Comedy,Biography,History,Sport,Crime,Documentary,Sci-Fi,Horror,Family,Western
Behind the Dark Night,South Korea,0,0,0,5043,2017,118.0,"['Action', 'Comedy']",5.7,11.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parmanu: The Story of Pokhran,India,0,0,0,9862726,2018,129.0,"['Action', 'Drama', 'History']",7.7,16918.0,Abhishek Sharma,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honey,Japan,0,0,0,602803,2018,105.0,"['Drama', 'Romance']",7.3,95.0,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genesis 2.0,Switzerland,0,0,0,11596,2018,112.0,['Documentary'],7.1,258.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Johnny is nie dood nie,South Africa,0,0,0,33703,2016,106.0,['Drama'],8.6,76.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Little Monster,Japan,0,0,0,4280227,2018,105.0,"['Comedy', 'Drama', 'Romance']",5.9,198.0,Shô Tsukikawa,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toys & Pets,China,12000000,0,0,5057715,2017,98.0,"['Adventure', 'Animation']",5.8,102.0,,-6942285,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Love, Chunibyo & Other Delusions! Take on Me",Japan,0,0,0,1956834,2018,94.0,"['Animation', 'Comedy', 'Drama']",6.7,213.0,Tatsuya Ishihara,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meerkat Maantuig,South Africa,0,0,0,60232,2017,96.0,"['Drama', 'Fantasy']",8.1,40.0,Hanneke Schutte,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Les ex,France,0,0,0,2604618,2017,84.0,['Comedy'],5.6,478.0,Maurice Barthélémy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Perfect World,Japan,0,0,0,3320638,2018,102.0,['Romance'],5.6,44.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valley of the Wolves: Homeland,Turkey,0,0,0,1893015,2017,105.0,"['Action', 'Crime', 'Drama']",4.6,2391.0,,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Invisible Hands,Ghana,0,456,1034,1034,2018,80.0,['Documentary'],8.1,21.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Diving,France,0,0,0,181078,2017,102.0,['Drama'],5.6,277.0,Mélanie Laurent,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinyalciler: Son Aksam Yemegi,Turkey,0,0,0,138147,2017,87.0,['Comedy'],4.0,212.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every Day,Canada,4900000,3016149,6102076,10421847,2018,97.0,"['Drama', 'Fantasy', 'Romance']",6.4,13412.0,Michael Sucsy,5521847,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Code Geass: Lelouch of the Rebellion - Transgression,Japan,0,0,0,526114,2018,132.0,"['Action', 'Animation', 'Sci-Fi']",6.8,28.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
An Easy Girl,France,0,0,0,644582,2019,92.0,"['Comedy', 'Drama']",6.0,24.0,Rebecca Zlotowski,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bicycle King Uhm Bok-Dong,South Korea,0,0,0,1147171,2019,118.0,['Drama'],4.3,17.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I Lost My Body,France,0,0,0,1136431,2019,81.0,"['Animation', 'Drama']",8.0,21.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Silence,Canada,0,0,0,2325977,2019,90.0,"['Horror', 'Thriller']",5.2,22399.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mordene i Kongo,Norway,0,0,0,1533390,2018,,"['Crime', 'Drama']",6.2,491.0,Marius Holst,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Metal Heart,Ireland,0,0,0,7582,2018,90.0,"['Comedy', 'Romance']",7.3,45.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eter,Poland,0,0,0,24203,2018,118.0,"['Drama', 'History', 'Thriller']",5.6,105.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Extraordinary Ordinary People,USA,105000,744,880,880,2017,84.0,['Documentary'],,,Alan Govenar,-104120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Little Monsters,Australia,0,0,0,97111,2019,94.0,"['Comedy', 'Horror']",5.9,206.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
The Last Ice Hunters,Slovenia,198900,0,0,22847,2017,72.0,['Documentary'],8.0,35.0,,-176053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Killerman,USA,0,153799,291477,619855,2019,,"['Action', 'Crime', 'Drama']",,,Malik Bader,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Shopkins World Vacation,Australia,0,0,0,81279,2017,70.0,['Animation'],4.6,17.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Price of Everything,USA,0,16817,87400,144446,2018,98.0,['Documentary'],7.2,539.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Thiruttu Payale 2,India,0,0,0,58759,2017,147.0,['Thriller'],6.8,517.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
J'ai perdu Albert,France,0,2354,2354,374952,2018,100.0,['Comedy'],4.3,43.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heaven Without People,Lebanon,0,0,0,5421,2017,91.0,['Drama'],8.0,340.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Polar Year,France,0,0,0,615847,2018,94.0,"['Adventure', 'Drama']",6.6,128.0,Samuel Collardey,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Third Wife,Vietnam,0,3339,84933,305755,2018,96.0,['Drama'],7.0,486.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Awe!,India,0,0,0,47386,2018,150.0,['Thriller'],7.9,2138.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70 Big Ones,Spain,7020000,0,0,159630,2018,100.0,['Thriller'],6.3,128.0,Koldo Serra,-6860370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Teefa in Trouble,Pakistan,0,0,0,324633,2018,155.0,"['Action', 'Comedy', 'Crime']",7.4,2724.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bauhaus Spirit: 100 Years of Bauhaus,Germany,0,0,17122,27768,2018,95.0,['Documentary'],7.0,42.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
By the Grace of God,France,0,7765,67059,7755652,2018,137.0,['Drama'],7.5,1416.0,François Ozon,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Badla,India,0,596446,1861000,3590894,2019,118.0,"['Crime', 'Drama', 'Mystery']",8.1,9988.0,Sujoy Ghosh,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Maharshi,India,0,0,0,595200,2019,176.0,"['Action', 'Drama']",8.0,2733.0,Vamshi Paidipally,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hovory s TGM,Czech Republic,0,0,0,119125,2018,80.0,"['Biography', 'Drama', 'History']",6.7,47.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Eyes of Orson Welles,UK,0,2372,10253,68328,2018,115.0,['Documentary'],6.6,437.0,Mark Cousins,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Viaje inesperado,Brazil,0,0,0,4129,2018,,['Drama'],5.7,9.0,Juan José Jusid,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sword of Trust,USA,0,19332,322421,323369,2019,88.0,['Drama'],6.6,45.0,Lynn Shelton,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Death of a Nation,USA,6000000,2356522,5885881,5885881,2018,108.0,"['Documentary', 'History']",4.7,5863.0,,-114119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Witch: Part 1 - The Subversion,South Korea,3798000,0,0,24343708,2018,125.0,"['Action', 'Mystery']",7.1,1526.0,Hoon-jung Park,20545708,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Daughters of Fire,Argentina,0,0,0,2978,2018,115.0,['Drama'],5.6,114.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiddo the Hacker,Turkey,0,0,0,590359,2018,93.0,"['Comedy', 'Family']",5.1,146.0,Umut Kirca,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chacun pour tous,France,0,0,0,2197748,2018,94.0,['Comedy'],6.1,135.0,Vianney Lebasque,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jersey,India,0,0,0,204669,2019,157.0,"['Drama', 'Sport']",9.0,1778.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Allegiant,USA,110000000,29027348,66184051,179246868,2016,120.0,"['Action', 'Adventure', 'Mystery']",5.7,95271.0,Robert Schwentke,69246868,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bu Iste Bir Yalnizlik Var,Turkey,0,0,0,1168197,2013,122.0,['Romance'],5.8,1327.0,Ketche,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
D' Mrs. Brown's Boys Movie,UK,2916000,0,0,31116264,2014,94.0,['Comedy'],4.3,4785.0,,28200264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burning Bodhi,USA,0,1474,3289,3289,2015,93.0,['Drama'],4.8,370.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400 Days,USA,0,0,0,58,2015,91.0,"['Mystery', 'Sci-Fi', 'Thriller']",4.4,9447.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Nice Guys,USA,50000000,11203270,36261763,62788218,2016,116.0,"['Action', 'Comedy', 'Crime']",7.4,240337.0,Shane Black,12788218,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Wild City,Hong Kong,5000000,17181,34866,24817852,2015,120.0,"['Action', 'Crime', 'Thriller']",5.8,729.0,,19817852,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bai du ren,Hong Kong,0,0,0,70065569,2016,128.0,"['Comedy', 'Drama', 'Romance']",5.0,888.0,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Labyrinth of Lies,Germany,0,22101,794452,4574756,2014,124.0,"['Drama', 'History']",7.3,10435.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mom and Other Loonies in the Family,Hungary,0,0,0,46507,2015,110.0,['Drama'],7.5,537.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cabin Fever,USA,0,0,0,114835,2016,99.0,['Horror'],3.7,7873.0,Travis Zariwny,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Der kleine Medicus - Geheimnisvolle Mission im Körper,Germany,0,0,0,1314704,2014,78.0,"['Animation', 'Family']",7.4,93.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Non c'è 2 senza te,Italy,2340000,0,0,1035832,2015,95.0,"['Comedy', 'Romance']",5.1,136.0,Massimo Cappelli,-1304168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Little Gangster,Netherlands,0,0,0,1290606,2015,102.0,"['Comedy', 'Crime', 'Family']",7.0,681.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Mr. X,India,0,30097,44995,5061387,2015,133.0,"['Action', 'Crime', 'Sci-Fi']",3.8,1515.0,Vikram Bhatt,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Natasha,Canada,0,8325,8325,8325,2015,93.0,['Drama'],6.5,131.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Christmas, Again",USA,0,0,0,17341,2014,80.0,"['Drama', 'Romance']",6.6,849.0,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agent F.O.X.,China,0,0,0,27404,2014,83.0,['Animation'],3.3,180.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Our Women,France,11700000,0,0,3019913,2015,95.0,"['Comedy', 'Drama']",5.1,407.0,Richard Berry,-8680087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Soreike! Anpanman: Ringo bouya to minna no negai,Japan,0,0,0,3083223,2014,48.0,['Animation'],,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Impunity,South Africa,0,0,0,938,2014,85.0,['Thriller'],6.3,14.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Rotten Link,Argentina,0,0,0,8044,2015,75.0,"['Crime', 'Drama', 'Horror']",5.6,74.0,Valentín Javier Diment,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Okja,South Korea,50000000,0,0,2049823,2017,120.0,"['Action', 'Adventure', 'Drama']",7.3,71875.0,Bong Joon Ho,-47950177,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paradise in Service,Taiwan,0,0,0,118809,2014,133.0,"['Drama', 'History', 'Romance']",6.6,562.0,Doze Niu,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kafka, Kiffer und Chaoten",Austria,0,0,0,11610,2014,82.0,['Comedy'],6.3,7.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Bye Bye Man,USA,7400000,13501349,22395806,29874280,2017,96.0,"['Drama', 'Fantasy', 'Horror']",4.3,17743.0,,22474280,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Old Cinderella,China,3500000,0,0,8330000,2014,93.0,"['Comedy', 'Romance']",5.5,26.0,,4830000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"My Love, My Bride",South Korea,0,0,0,15486122,2014,111.0,"['Comedy', 'Romance']",6.5,418.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiddlesticks,Germany,0,0,0,234151,2014,82.0,"['Adventure', 'Comedy', 'Family']",6.3,90.0,Veit Helmer,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Andiamo a quel paese,Italy,0,0,0,9462298,2014,90.0,['Comedy'],6.1,775.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You yi ge di fang zhi you wo men zhi dao,China,0,304934,482341,45737711,2015,109.0,"['Drama', 'Romance']",5.5,638.0,Jinglei Xu,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trippel Trappel Dierensinterklaas,Netherlands,2106000,0,0,490380,2014,65.0,['Animation'],7.0,91.0,,-1615620,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sadakat,Turkey,0,0,0,4425,2016,90.0,['Drama'],7.6,27.0,,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Tsarevich i Seryy Volk 3,Russia,0,0,0,10033929,2016,76.0,['Animation'],5.7,238.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Signature Move,USA,0,18935,31551,31551,2017,80.0,"['Comedy', 'Drama', 'Romance']",5.7,342.0,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Las Ineses,Argentina,0,0,0,28873,2016,75.0,['Comedy'],6.3,37.0,Pablo José Meza,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O Filho Eterno,Brazil,0,0,0,110693,2016,82.0,"['Drama', 'Family']",6.7,110.0,Paulo Machline,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Starless Dreams,Iran,0,707,5937,5937,2016,76.0,['Documentary'],7.9,193.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Walking Out,USA,0,5462,101947,162445,2017,95.0,"['Adventure', 'Drama', 'Mystery']",5.8,4710.0,,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Maradona,UK,0,0,0,2656890,2019,130.0,"['Documentary', 'Sport']",7.2,86.0,Asif Kapadia,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
El legado estratégico de Juan Perón,Argentina,0,0,0,3161,2016,103.0,['Documentary'],7.0,5.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Jil Jung Juk,India,0,0,0,10064,2016,136.0,"['Action', 'Comedy', 'Crime']",6.8,1034.0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Magnus,Norway,1170000,1204,8944,101739,2016,78.0,['Documentary'],7.1,1533.0,,-1068261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Strike a Pose,Netherlands,0,0,0,102610,2016,83.0,"['Documentary', 'Music']",7.2,1414.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The First Monday in May,USA,0,99242,527474,1072943,2016,90.0,['Documentary'],7.2,1254.0,Andrew Rossi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
