,0
11577,nm1346947
11578,nm0049633
11579,nm0000709
11580,nm1030346
11581,nm2660604
11582,nm0946995
11583,nm0949774
11584,nm0388129
11585,nm0510731
11586,nm2689344
11587,nm0002700
11588,nm0643696
11589,nm1954936
11590,nm1014347
11591,nm3450955
11592,nm0006854
11593,nm1067898
11594,nm1301724
11595,nm4608502
11596,nm2013928
11597,nm6417467
11598,nm1996138
11599,nm3551347
11600,nm0496752
11601,nm2581482
11602,nm3311671
11603,nm2113645
11604,nm1730629
11605,nm6474938
11606,nm4317210
11607,nm0606130
11608,nm0002699
11609,nm0409883
11610,nm1177494
11611,nm3604358
11612,nm1164755
11613,nm2750021
11614,nm1862104
11615,nm4843046
11616,nm0719298
11617,nm2422911
11618,nm0969403
11619,nm5679887
11620,nm2725627
11621,nm1011775
11622,nm0935863
11623,nm3104426
11624,nm0619599
11625,nm0844333
11626,nm1247462
11627,nm1883257
11628,nm5390834
11629,nm0314995
11630,nm2119371
11631,nm1319990
11632,nm5578041
11633,nm0005616
11634,nm4135794
11635,nm0453477
11636,nm0151827
11637,nm2171473
11638,nm0954703
11639,nm0538107
11640,nm1167591
11641,nm1089985
11642,nm4274575
11643,nm0230696
11644,nm2908724
11645,nm0994299
11646,nm5256457
11647,nm5412893
11648,nm0943274
11649,nm3500171
11650,nm0556076
11651,nm0650321
11652,nm0344503
11653,nm1550132
11654,nm0229073
11655,nm0850733
11656,nm7756075
11657,nm0639159
11658,nm0778343
11659,nm2200708
11660,nm1257235
11661,nm1729122
11662,nm0311508
11663,nm6261619
11664,nm0404797
11665,nm2758967
11666,nm1697304
11667,nm1872105
11668,nm0545356
11669,nm2364318
11670,nm0805238
11671,nm1738966
11672,nm2125482
11673,nm0155683
11674,nm1476078
11675,nm1108007
11676,nm0076081
11677,nm2842515
11678,nm3962028
11679,nm0371891
11680,nm3636870
11681,nm5578041
11682,nm6379626
11683,nm4349538
11684,nm1834891
11685,nm0685156
11686,nm0210659
11687,nm2025035
11688,nm0304541
11689,nm0740048
11690,nm2663031
11691,nm1439343
11692,nm1259204
11693,nm0638324
11694,nm5885379
11695,nm0601680
11696,nm0766112
11697,nm5932553
11698,nm1220383
11699,nm0337833
11700,nm0578899
11701,nm1191481
11702,nm1212770
11703,nm2402238
11704,nm0766499
11705,nm1950086
11706,nm0004217
11707,nm2553744
11708,nm0852244
11709,nm1733017
11710,nm0520875
11711,nm0291180
11712,nm0514662
11713,nm5782380
11714,nm1095800
11715,nm1399485
11716,nm0048918
11717,nm3969329
11718,nm0478286
11719,nm0497489
11720,nm0003620
11721,nm2603255
11722,nm3414572
11723,nm0524516
11724,nm1212903
11725,nm1316286
11726,nm0313021
11727,nm1330998
11728,nm1530422
11729,nm0764367
11730,nm1757777
11731,nm1989282
11732,nm4101864
11733,nm1441566
11734,nm3060331
11735,nm5380202
11736,nm2185486
11737,nm0094726
11738,nm3893748
11739,nm0476123
11740,nm1485677
11741,nm7222062
11742,nm2432996
11743,nm4987346
11744,nm3106449
11745,nm3793763
11746,nm4783919
11747,nm4900752
11748,nm0326937
11749,nm4099092
11750,nm4029670
11751,nm3952634
11752,nm0077622
11753,nm2060444
11754,nm5181204
11755,nm1923741
11756,nm0638115
11757,nm4070848
11758,nm0676248
11759,nm3224316
11760,nm2159728
11761,nm1919456
11762,nm7973324
11763,nm4591002
11764,nm0378660
11765,nm0150897
11766,nm2691863
11767,nm0564678
11768,nm4602011
11769,nm3324444
11770,nm0637996
11771,nm0134503
11772,nm3092172
11773,nm8071170
11774,nm1473091
11775,nm1959662
11776,nm1410159
11777,nm1742313
11778,nm0048918
11779,nm0330913
11780,nm4267759
11781,nm1729579
11782,nm2707990
11783,nm1414398
11784,nm2299992
11785,nm2032664
11786,nm7387752
11787,nm3767221
11788,nm0633925
11789,nm1723225
11790,nm0583654
11791,nm3563067
11792,nm8150307
11793,nm0000806
11794,nm5737358
11795,nm1242277
11796,nm2840517
11797,nm0188335
11798,nm2593435
11799,nm0298691
11800,nm3564648
11801,nm0015085
11802,nm7837680
11803,nm0200452
11804,nm5039798
11805,nm1804614
11806,nm3061960
11807,nm2015017
11808,nm1856743
11809,nm0040220
11810,nm5628838
11811,nm7860517
11812,nm0854697
11813,nm6580663
11814,nm0814366
11815,nm0848992
11816,nm0477213
11817,nm8772337
11818,nm1283069
11819,nm1660249
11820,nm8804848
11821,nm0508277
11822,nm5432920
11823,nm8833128
11824,nm5101538
11825,nm3321182
11826,nm2035480
11827,nm0770519
11828,nm2141091
11829,nm1805326
11830,nm2082011
11831,nm4651326
11832,nm2366871
11833,nm3176695
11834,nm4894166
11835,nm2616368
11836,nm0690794
11837,nm1216004
11838,nm1413443
11839,nm6224675
11840,nm0378110
11841,nm2279646
11842,nm1107383
11843,nm1304308
11844,nm0684549
11845,nm2108768
11846,nm5457825
11847,nm1650580
11848,nm2184846
11849,nm0452772
11850,nm5383493
11851,nm1856701
11852,nm1568112
11853,nm0123931
11854,nm0098336
11855,nm0927962
11856,nm0750121
11857,nm2145328
11858,nm1729216
11859,nm0873608
11860,nm3191889
11861,nm5703365
11862,nm2327386
11863,nm0065608
11864,nm0699095
11865,nm1217362
11866,nm1534595
11867,nm5614790
11868,nm1935753
11869,nm1296554
11870,nm1135184
11871,nm2195116
11872,nm0581903
11873,nm0470081
11874,nm4664623
11875,nm2452937
11876,nm2326407
11877,nm0316795
11878,nm5515430
11879,nm7065035
11880,nm1083663
11881,nm5602595
11882,nm0438461
11883,nm1746948
11884,nm5650556
11885,nm1495963
11886,nm0316795
11887,nm0445129
11888,nm1429305
11889,nm2312933
11890,nm0643696
11891,nm0001226
11892,nm1235963
11893,nm3688760
11894,nm7519851
11895,nm1666445
11896,nm1942303
11897,nm1823550
11898,nm7549740
11899,nm7570217
11900,nm2734743
11901,nm7606295
11902,nm1902902
11903,nm7615941
11904,nm7408158
11905,nm0880127
11906,nm1562688
11907,nm0674034
11908,nm5490994
11909,nm2201408
11910,nm2262138
11911,nm3336145
11912,nm1295151
11913,nm0634728
11914,nm1207750
11915,nm0466153
11916,nm7017062
11917,nm0902290
11918,nm1847677
11919,nm0156828
11920,nm0885338
11921,nm0586281
11922,nm1238797
11923,nm0102516
11924,nm3902558
11925,nm5549531
11926,nm2285536
11927,nm3603277
11928,nm0260149
11929,nm1541119
11930,nm0661832
11931,nm4389150
11932,nm6637722
11933,nm4896861
11934,nm3291705
11935,nm1953072
11936,nm0873508
11937,nm1030706
11938,nm1459601
11939,nm0218547
11940,nm8059255
11941,nm3551347
11942,nm3644812
11943,nm2622274
11944,nm1417640
11945,nm0275277
11946,nm1122945
11947,nm0012501
11948,nm0595062
11949,nm8150899
11950,nm1701278
11951,nm4120428
11952,nm1327703
11953,nm4128738
11954,nm0843467
11955,nm1959340
11956,nm2897818
11957,nm0606111
11958,nm1595355
11959,nm1616879
11960,nm4800248
11961,nm1326085
11962,nm0876834
11963,nm0080409
11964,nm0033478
11965,nm4762629
11966,nm0274262
11967,nm2035886
11968,nm8402399
11969,nm0455682
11970,nm5295795
11971,nm0000729
11972,nm2996966
11973,nm2644707
11974,nm5823267
11975,nm8527267
11976,nm8776430
11977,nm0695196
11978,nm3723535
11979,nm3141066
11980,nm1167591
11981,nm2832271
11982,nm0000915
11983,nm2520391
11984,nm5464371
11985,nm3400879
11986,nm0398575
11987,nm0002180
11988,nm0025534
11989,nm0309697
11990,nm4772581
11991,nm0488477
11992,nm5315545
11993,nm6325385
11994,nm3896311
11995,nm0042768
11996,nm0149644
11997,nm0648433
11998,nm4871298
11999,nm0841232
12000,nm1818050
12001,nm5635472
12002,nm0610120
12003,nm5489482
12004,nm2528690
12005,nm0697656
12006,nm1996233
12007,nm1223294
12008,nm0097541
12009,nm1141181
12010,nm3258082
12011,nm3433402
12012,nm1757765
12013,nm1794148
12014,nm0277230
12015,nm1436449
12016,nm0239001
12017,nm5979692
12018,nm0023205
12019,nm2776242
12020,nm3509272
12021,nm3643727
12022,nm1473428
12023,nm1486721
12024,nm2373086
12025,nm0650922
12026,nm1729303
12027,nm0387828
12028,nm0274143
12029,nm0894207
12030,nm5308430
12031,nm0491259
12032,nm1983138
12033,nm0319266
12034,nm1089736
12035,nm2719270
12036,nm1932959
12037,nm1717924
12038,nm2986811
12039,nm0633729
12040,nm1314116
12041,nm2829542
12042,nm4691188
12043,nm1841577
12044,nm1218281
12045,nm2383985
12046,nm0408440
12047,nm4423315
12048,nm0332950
12049,nm2522719
12050,nm0110139
12051,nm2910706
12052,nm0867210
12053,nm1531686
12054,nm1732860
12055,nm2600253
12056,nm0332287
12057,nm1975024
12058,nm0457124
12059,nm4745078
12060,nm3040373
12061,nm2515993
12062,nm1840848
12063,nm0619073
12064,nm6786037
12065,nm0229026
12066,nm0754847
12067,nm0036537
12068,nm0292201
12069,nm2321439
12070,nm0384722
12071,nm0339245
12072,nm7205499
12073,nm0320622
12074,nm6392170
12075,nm0286975
12076,nm3302450
12077,nm2989742
12078,nm0267512
12079,nm1093669
12080,nm1760800
12081,nm0413875
12082,nm0506802
12083,nm0326837
12084,nm7314706
12085,nm5141277
12086,nm0633729
12087,nm1089736
12088,nm0513371
12089,nm0903438
12090,nm1088485
12091,nm2308287
12092,nm7428984
12093,nm0158305
12094,nm3332461
12095,nm0150815
12096,nm0611983
12097,nm3792294
12098,nm1096212
12099,nm5381960
12100,nm1738082
12101,nm2338949
12102,nm3937456
12103,nm0150929
12104,nm3870994
12105,nm5732304
12106,nm0740213
12107,nm4044077
12108,nm4695734
12109,nm1326535
12110,nm2745063
12111,nm0359918
12112,nm2572228
12113,nm0346331
12114,nm0166809
12115,nm0398903
12116,nm4727407
12117,nm6176498
12118,nm1582846
12119,nm0246037
12120,nm7973283
12121,nm1292099
12122,nm0740213
12123,nm1156520
12124,nm2209002
12125,nm3829351
12126,nm0943125
12127,nm0665951
12128,nm1882258
12129,nm1220697
12130,nm6373996
12131,nm8511312
12132,nm3145173
12133,nm0796504
12134,nm4355349
12135,nm0494104
12136,nm1897071
12137,nm2446268
12138,nm1108561
12139,nm8590638
12140,nm0002459
12141,nm3724389
12142,nm8602540
12143,nm6174515
12144,nm1009747
12145,nm1670246
12146,nm1392282
12147,nm3781354
12148,nm0210941
12149,nm2524803
12150,nm6121016
12151,nm2143518
12152,nm6356309
12153,nm0113477
12154,nm3655623
12155,nm9264990
12156,nm0671210
12157,nm0437480
12158,nm2671235
12159,nm0249291
12160,nm1001345
12161,nm0234780
12162,nm2545652
12163,nm2387350
12164,nm7452708
12165,nm7910781
12166,nm0721351
12167,nm0485819
12168,nm2007713
12169,nm0638115
12170,nm9164034
12171,nm0698616
12172,nm1119022
12173,nm1166781
12174,nm8484781
12175,nm0898524
12176,nm6725254
12177,nm1837718
12178,nm0661832
12179,nm0075644
12180,nm0225935
12181,nm5851640
12182,nm1170520
12183,nm0488626
12184,nm0153974
12185,nm2011733
12186,nm0950426
12187,nm5965327
12188,nm4944180
12189,nm6027140
12190,nm1557914
12191,nm3317950
12192,nm0644012
12193,nm0081540
12194,nm0233482
12195,nm1409816
12196,nm6106245
12197,nm5179493
12198,nm0080235
12199,nm1557215
12200,nm1451398
12201,nm2123121
12202,nm3305992
12203,nm1548607
12204,nm0339030
12205,nm0666153
12206,nm2839048
12207,nm0771923
12208,nm1460692
12209,nm4099092
12210,nm2365786
12211,nm0438731
12212,nm0939147
12213,nm1117510
12214,nm1498570
12215,nm0776931
12216,nm6254824
12217,nm5694672
12218,nm4295224
12219,nm3844801
12220,nm0321159
12221,nm3047533
12222,nm0061982
12223,nm1228072
12224,nm3590210
12225,nm3253073
12226,nm4180240
12227,nm0453965
12228,nm0672060
12229,nm1061965
12230,nm0400170
12231,nm1373326
12232,nm1443502
12233,nm1371074
12234,nm0581081
12235,nm7415410
12236,nm0407067
12237,nm0618084
12238,nm0259574
12239,nm2275041
12240,nm0074311
12241,nm1063017
12242,nm2057035
12243,nm3444958
12244,nm1543762
12245,nm5068576
12246,nm1132362
12247,nm0836557
12248,nm0172877
12249,nm0876287
12250,nm8098042
12251,nm8094931
12252,nm5845139
12253,nm0453115
12254,nm0343185
12255,nm1467663
12256,nm0890060
12257,nm0209435
12258,nm8181956
12259,nm1937443
12260,nm1273344
12261,nm0077002
12262,nm1039140
12263,nm8263518
12264,nm3357097
12265,nm5665147
12266,nm1062423
12267,nm1826454
12268,nm3870994
12269,nm0123353
12270,nm5545377
12271,nm2040170
12272,nm0437652
12273,nm4403137
12274,nm3372724
12275,nm5956679
12276,nm1777967
12277,nm2209378
12278,nm2078734
12279,nm4524554
12280,nm0948027
12281,nm2940110
12282,nm5282500
12283,nm1768180
12284,nm8813306
12285,nm0946875
12286,nm8832257
12287,nm7393769
12288,nm1348896
12289,nm0300866
12290,nm0678857
12291,nm0586281
12292,nm4291122
12293,nm1280221
12294,nm9928566
12295,nm4335588
12296,nm0452102
12297,nm2604863
12298,nm1390562
12299,nm1038027
12300,nm1234619
12301,nm6682160
12302,nm2350892
12303,nm1058695
12304,nm2838692
12305,nm2361701
12306,nm2051728
12307,nm9046288
12308,nm7187927
12309,nm9048613
12310,nm0643282
12311,nm8460699
12312,nm4017355
12313,nm1778918
12314,nm9106622
12315,nm2577763
12316,nm3202398
12317,nm0586837
12318,nm2680506
12319,nm1729121
12320,nm1417640
12321,nm0244892
12322,nm1950988
12323,nm1101070
12324,nm1729447
12325,nm0948159
12326,nm1959340
12327,nm1180915
12328,nm1802395
12329,nm3625513
12330,nm0636675
12331,nm1041597
12332,nm4870080
12333,nm1266862
12334,nm3066399
12335,nm3150169
12336,nm1877993
12337,nm0174659
12338,nm0764316
12339,nm1897158
12340,nm5468450
12341,nm3932593
12342,nm1320998
12343,nm3550361
12344,nm1509885
12345,nm1811127
12346,nm4503224
12347,nm2677390
12348,nm0419884
12349,nm3559783
12350,nm0013869
12351,nm0025534
12352,nm2912689
12353,nm1384721
12354,nm1703596
12355,nm0197636
12356,nm2343813
12357,nm5965483
12358,nm3057599
12359,nm5982278
12360,nm4738101
12361,nm0579370
12362,nm6000169
12363,nm2838692
12364,nm0647429
12365,nm0477041
12366,nm0000361
12367,nm1345246
12368,nm1761373
12369,nm4544325
12370,nm1774069
12371,nm1091764
12372,nm0775056
12373,nm1964923
12374,nm2268014
12375,nm0757975
12376,nm4676168
12377,nm6166094
12378,nm2174582
12379,nm0939147
12380,nm1656216
12381,nm3263357
12382,nm1522692
12383,nm0941811
12384,nm1202716
12385,nm10336900
12386,nm1457966
12387,nm0726638
12388,nm0711745
12389,nm0151733
12390,nm2565292
12391,nm2149956
12392,nm0950426
12393,nm0070159
12394,nm5670681
12395,nm2734866
12396,nm1764568
12397,nm1552776
12398,nm1157028
12399,nm1319499
12400,nm1360895
12401,nm1663144
12402,nm1699659
12403,nm4151736
12404,nm0903526
12405,nm0518644
12406,nm1098428
12407,nm1142073
12408,nm0632382
12409,nm1823256
12410,nm0408051
12411,nm1463981
12412,nm4283269
12413,nm5300035
12414,nm1637832
12415,nm1335875
12416,nm4816054
12417,nm7652502
12418,nm7684481
12419,nm2515111
12420,nm0802084
12421,nm1410815
12422,nm2096009
12423,nm0386382
12424,nm3311094
12425,nm7778462
12426,nm1818121
12427,nm0825842
12428,nm0234520
12429,nm4884944
12430,nm3491678
12431,nm2060470
12432,nm2349311
12433,nm6249843
12434,nm3503229
12435,nm2272926
12436,nm5156926
12437,nm2764304
12438,nm5686778
12439,nm3797575
12440,nm2099491
12441,nm0879559
12442,nm1830380
12443,nm8228984
12444,nm2043837
12445,nm2317211
12446,nm0615482
12447,nm0030735
12448,nm0408086
12449,nm2039399
12450,nm1224299
12451,nm4802373
12452,nm4407467
12453,nm0744107
12454,nm0001770
12455,nm2911203
12456,nm1731154
12457,nm0703228
12458,nm1253633
12459,nm3851426
12460,nm1622258
12461,nm8454794
12462,nm8455218
12463,nm6204859
12464,nm2543818
12465,nm9058915
12466,nm0149260
12467,nm0161152
12468,nm0152640
12469,nm3302806
12470,nm5936070
12471,nm5028357
12472,nm0207435
12473,nm1420683
12474,nm5276483
12475,nm3028867
12476,nm0542023
12477,nm9183654
12478,nm3367478
12479,nm2264823
12480,nm0162166
12481,nm1318393
12482,nm0422605
12483,nm6649966
12484,nm0540297
12485,nm0161152
12486,nm0947777
12487,nm1458855
12488,nm2284099
12489,nm1170855
12490,nm4312984
12491,nm3769292
12492,nm2341285
12493,nm1587590
12494,nm0150802
12495,nm0387770
12496,nm4144986
12497,nm1564550
12498,nm4204557
12499,nm0520283
12500,nm0003974
12501,nm2402050
12502,nm5572489
12503,nm2529884
12504,nm0270990
12505,nm1274163
12506,nm2345184
12507,nm3555793
12508,nm0950834
12509,nm0947681
12510,nm0575523
12511,nm1376388
12512,nm2005915
12513,nm2565292
12514,nm3147327
12515,nm1271076
12516,nm0636506
12517,nm3193359
12518,nm3472577
12519,nm3620631
12520,nm0688490
12521,nm5060335
12522,nm6339809
12523,nm0776553
12524,nm3392796
12525,nm0937034
12526,nm0054744
12527,nm0197744
12528,nm0744834
12529,nm0482673
12530,nm0507913
12531,nm2384972
12532,nm1780037
12533,nm6436112
12534,nm1119972
12535,nm0092632
12536,nm0745408
12537,nm1266897
12538,nm0909532
12539,nm0910852
12540,nm1819881
12541,nm0473329
12542,nm5793886
12543,nm1311684
12544,nm4662682
12545,nm3401779
12546,nm1863341
12547,nm1614470
12548,nm6936683
12549,nm5386710
12550,nm2364318
12551,nm3138626
12552,nm7007639
12553,nm3796645
12554,nm7017062
12555,nm1098171
12556,nm1021563
12557,nm0029242
12558,nm3235877
12559,nm7050300
12560,nm0810862
12561,nm2503036
12562,nm1175497
12563,nm0002076
12564,nm2858296
12565,nm1989536
12566,nm2577763
12567,nm3789048
12568,nm0076679
12569,nm5411339
12570,nm0671210
12571,nm0881178
12572,nm6940206
12573,nm0956195
12574,nm0860019
12575,nm6688562
12576,nm0240995
12577,nm1840064
12578,nm0446539
12579,nm1546686
12580,nm4909815
12581,nm1803797
12582,nm0894787
12583,nm3225731
12584,nm0672492
12585,nm0633542
12586,nm0098439
12587,nm2312927
12588,nm0359734
12589,nm0049592
12590,nm7850791
12591,nm2448852
12592,nm6236945
12593,nm0004217
12594,nm1285607
12595,nm0596407
12596,nm3184677
12597,nm0209853
12598,nm1318819
12599,nm1253078
12600,nm0340886
12601,nm2156120
12602,nm0603588
12603,nm8225306
12604,nm4091941
12605,nm0285040
12606,nm0992658
12607,nm0880928
12608,nm2790548
12609,nm2943352
12610,nm0452221
12611,nm8354173
12612,nm3877478
12613,nm1012501
12614,nm0753423
12615,nm0448757
12616,nm2415918
12617,nm1040181
12618,nm0704322
12619,nm2380267
12620,nm5241376
12621,nm0793944
12622,nm1318617
12623,nm5349989
12624,nm2197777
12625,nm0245256
12626,nm2366891
12627,nm0069711
12628,nm1561191
12629,nm4538096
12630,nm1543747
12631,nm8565031
12632,nm8584662
12633,nm0826541
12634,nm3500450
12635,nm0063357
12636,nm8609640
12637,nm0494504
12638,nm5482023
12639,nm0343185
12640,nm5328086
12641,nm8647944
12642,nm0613580
12643,nm9525804
12644,nm0005572
12645,nm2031842
12646,nm0704710
12647,nm9063047
12648,nm0757954
12649,nm0142918
12650,nm0161056
12651,nm4971865
12652,nm0417306
12653,nm3180750
12654,nm1151687
12655,nm0700605
12656,nm2892922
12657,nm5101538
12658,nm1060997
12659,nm3673803
12660,nm2239581
12661,nm0823133
12662,nm2359817
12663,nm0969395
12664,nm0002180
12665,nm0072600
12666,nm1754432
12667,nm0080220
12668,nm1002424
12669,nm0298807
12670,nm1283069
12671,nm2676052
12672,nm0328636
12673,nm2995836
12674,nm0892979
12675,nm3047841
12676,nm0602055
12677,nm1924579
12678,nm1141362
12679,nm1165953
12680,nm0639032
12681,nm0639032
12682,nm2100536
12683,nm7034538
12684,nm5399468
12685,nm0996471
12686,nm1257492
12687,nm0316306
12688,nm4336364
12689,nm1367933
12690,nm0047049
12691,nm3792294
12692,nm3272766
12693,nm7169171
12694,nm1283973
12695,nm1288838
12696,nm1210614
12697,nm0942504
12698,nm1242171
12699,nm7242311
12700,nm2071556
12701,nm1110912
12702,nm0407992
12703,nm3729464
12704,nm0805690
12705,nm0132981
12706,nm6326494
12707,nm1217362
12708,nm4078029
12709,nm0097541
12710,nm2699710
12711,nm3252853
12712,nm0198746
12713,nm0255540
12714,nm1251016
12715,nm0156533
12716,nm0002657
12717,nm4819186
12718,nm1793079
12719,nm0517768
12720,nm2854538
12721,nm7745541
12722,nm1933648
12723,nm7766080
12724,nm6157250
12725,nm3910931
12726,nm6106245
12727,nm1464314
12728,nm1550333
12729,nm4242010
12730,nm0133899
12731,nm2569358
12732,nm0204628
12733,nm1579753
12734,nm0757556
12735,nm1558799
12736,nm0669704
12737,nm2279646
12738,nm5050824
12739,nm0786186
12740,nm5382695
12741,nm2883649
12742,nm0816002
12743,nm0846281
12744,nm3991715
12745,nm8711711
12746,nm6288516
12747,nm0226151
12748,nm2347373
12749,nm0416945
12750,nm1001051
12751,nm1406508
12752,nm0302916
12753,nm0268543
12754,nm0766263
12755,nm2032664
12756,nm0106620
12757,nm0740963
12758,nm0919369
12759,nm5462894
12760,nm1358800
12761,nm3006131
12762,nm0348197
12763,nm6293229
12764,nm0133028
12765,nm0190859
12766,nm6538545
12767,nm3614151
12768,nm4273228
12769,nm0002252
12770,nm1245435
12771,nm2305561
12772,nm1286892
12773,nm1892658
12774,nm3639722
12775,nm1158281
12776,nm3078140
12777,nm0137228
12778,nm0069260
12779,nm4023702
12780,nm3070849
12781,nm2640138
12782,nm4219902
12783,nm1066396
12784,nm0010602
12785,nm8558713
12786,nm2150730
12787,nm0464526
12788,nm3568020
12789,nm3743828
12790,nm0190840
12791,nm3150169
12792,nm3607398
12793,nm1694158
12794,nm0648057
12795,nm0401176
12796,nm3321391
12797,nm0796504
12798,nm1491603
12799,nm2707990
12800,nm9121518
12801,nm1543747
12802,nm0554280
12803,nm1266087
12804,nm7898624
12805,nm3953738
12806,nm1899656
12807,nm5039798
12808,nm1299690
12809,nm5663638
12810,nm9229695
12811,nm9243249
12812,nm2955107
12813,nm1229520
12814,nm1667854
12815,nm2279646
12816,nm5888077
12817,nm2315216
12818,nm2120645
12819,nm0230279
12820,nm2953954
12821,nm0474747
12822,nm1474034
12823,nm2321771
12824,nm1556116
12825,nm0639297
12826,nm5988231
12827,nm1029210
12828,nm0000709
12829,nm0427037
12830,nm1646563
12831,nm1229177
12832,nm0620576
12833,nm6083341
12834,nm5068576
